member_casual,start_hour,n,avg_duration,day_of_week
casual,2021-01-12 08:00:00,28,33.26309523809524,Tue
casual,2021-01-12 09:00:00,31,20.811290322580646,Tue
casual,2021-01-12 10:00:00,26,22.423076923076923,Tue
casual,2021-01-12 11:00:00,31,12.849462365591398,Tue
casual,2021-01-12 12:00:00,39,25.366666666666667,Tue
casual,2021-01-12 13:00:00,62,28.10510752688172,Tue
casual,2021-01-12 14:00:00,48,18.117708333333333,Tue
casual,2021-01-12 15:00:00,59,19.42401129943503,Tue
casual,2021-01-12 16:00:00,88,29.360227272727272,Tue
casual,2021-01-12 17:00:00,74,14.808333333333334,Tue
casual,2021-01-12 18:00:00,66,35.41868686868687,Tue
casual,2021-01-12 19:00:00,39,13.788461538461538,Tue
casual,2021-01-12 20:00:00,25,17.374,Tue
casual,2021-01-12 21:00:00,15,7.0488888888888885,Tue
casual,2021-01-12 22:00:00,13,12.54102564102564,Tue
casual,2021-01-12 23:00:00,17,15.459803921568627,Tue
casual,2021-01-13 00:00:00,7,21.692857142857143,Wed
casual,2021-01-13 01:00:00,4,36.77916666666667,Wed
casual,2021-01-13 02:00:00,1,10.933333333333334,Wed
casual,2021-01-13 03:00:00,3,21.355555555555554,Wed
casual,2021-01-13 04:00:00,3,8.883333333333333,Wed
casual,2021-01-13 05:00:00,6,10.705555555555556,Wed
casual,2021-01-13 06:00:00,10,23.69,Wed
casual,2021-01-13 07:00:00,19,17.318421052631578,Wed
casual,2021-01-13 08:00:00,31,13.759139784946237,Wed
casual,2021-01-13 09:00:00,40,20.413333333333334,Wed
casual,2021-01-13 10:00:00,31,15.23978494623656,Wed
casual,2021-01-13 11:00:00,45,19.15740740740741,Wed
casual,2021-01-13 12:00:00,38,18.485087719298246,Wed
casual,2021-01-13 13:00:00,56,26.232142857142858,Wed
casual,2021-01-13 14:00:00,66,17.59368686868687,Wed
casual,2021-01-13 15:00:00,70,17.805476190476192,Wed
casual,2021-01-13 16:00:00,75,15.168888888888889,Wed
casual,2021-01-13 17:00:00,76,37.046491228070174,Wed
casual,2021-01-13 18:00:00,55,12.38060606060606,Wed
casual,2021-01-13 19:00:00,45,15.263333333333334,Wed
casual,2021-01-13 20:00:00,34,12.85049019607843,Wed
casual,2021-01-13 21:00:00,19,17.28684210526316,Wed
casual,2021-01-13 22:00:00,27,23.325925925925926,Wed
casual,2021-01-13 23:00:00,6,12.177777777777779,Wed
casual,2021-01-14 00:00:00,5,17.233333333333334,Thu
casual,2021-01-14 01:00:00,4,9.466666666666667,Thu
casual,2021-01-14 02:00:00,3,15.866666666666667,Thu
casual,2021-01-14 03:00:00,3,18.705555555555556,Thu
casual,2021-01-14 04:00:00,5,12.113333333333333,Thu
casual,2021-01-14 05:00:00,7,8.411904761904761,Thu
casual,2021-01-14 06:00:00,10,7.736666666666666,Thu
casual,2021-01-14 07:00:00,26,14.216666666666667,Thu
casual,2021-01-14 08:00:00,31,19.86989247311828,Thu
casual,2021-01-14 09:00:00,32,15.859375,Thu
casual,2021-01-14 10:00:00,33,19.857070707070708,Thu
casual,2021-01-14 11:00:00,48,31.230555555555554,Thu
casual,2021-01-14 12:00:00,55,23.075151515151514,Thu
casual,2021-01-14 13:00:00,40,20.642916666666668,Thu
casual,2021-01-14 14:00:00,52,28.742628205128206,Thu
casual,2021-01-14 15:00:00,62,21.316129032258065,Thu
casual,2021-01-14 16:00:00,46,21.18768115942029,Thu
casual,2021-01-14 17:00:00,35,21.37,Thu
casual,2021-01-14 18:00:00,23,11.665217391304347,Thu
casual,2021-01-14 19:00:00,16,12.383333333333333,Thu
casual,2021-01-14 20:00:00,9,9.074074074074074,Thu
casual,2021-01-14 21:00:00,9,16.546296296296298,Thu
casual,2021-01-14 22:00:00,16,12.220833333333333,Thu
casual,2021-01-14 23:00:00,3,9.216666666666667,Thu
casual,2021-01-15 00:00:00,5,33.04,Fri
casual,2021-01-15 01:00:00,6,14.425,Fri
casual,2021-01-15 02:00:00,1,15.45,Fri
casual,2021-01-15 03:00:00,1,22.716666666666665,Fri
casual,2021-01-15 04:00:00,10,22.42,Fri
casual,2021-01-15 05:00:00,4,9.85,Fri
casual,2021-01-15 06:00:00,8,7.19375,Fri
casual,2021-01-15 07:00:00,21,13.158730158730158,Fri
casual,2021-01-15 08:00:00,25,19.850666666666665,Fri
casual,2021-01-15 09:00:00,32,25.502604166666668,Fri
casual,2021-01-15 10:00:00,23,13.282608695652174,Fri
casual,2021-01-15 11:00:00,40,19.964583333333334,Fri
casual,2021-01-15 12:00:00,42,18.888492063492063,Fri
casual,2021-01-15 13:00:00,59,23.70734463276836,Fri
casual,2021-01-15 14:00:00,52,22.243589743589745,Fri
casual,2021-01-15 15:00:00,77,28.59134199134199,Fri
casual,2021-01-15 16:00:00,88,21.931060606060605,Fri
casual,2021-01-15 17:00:00,81,21.508436213991768,Fri
casual,2021-01-15 18:00:00,73,25.649771689497715,Fri
casual,2021-01-15 19:00:00,51,14.758169934640522,Fri
casual,2021-01-15 20:00:00,33,19.861616161616162,Fri
casual,2021-01-15 21:00:00,28,17.179761904761904,Fri
casual,2021-01-15 22:00:00,34,31.433333333333334,Fri
casual,2021-01-15 23:00:00,22,9.899242424242425,Fri
casual,2021-01-16 00:00:00,17,13.66470588235294,Sat
casual,2021-01-16 01:00:00,34,24.66764705882353,Sat
casual,2021-01-16 02:00:00,15,19.873333333333335,Sat
casual,2021-01-16 03:00:00,3,19.916666666666668,Sat
casual,2021-01-16 04:00:00,5,6.443333333333333,Sat
casual,2021-01-16 05:00:00,3,12.433333333333334,Sat
casual,2021-01-16 06:00:00,4,36.475,Sat
casual,2021-01-16 08:00:00,8,29.3375,Sat
casual,2021-01-16 09:00:00,18,13.261111111111111,Sat
casual,2021-01-16 10:00:00,40,21.064166666666665,Sat
casual,2021-01-16 11:00:00,36,21.369907407407407,Sat
casual,2021-01-16 12:00:00,64,24.536458333333332,Sat
casual,2021-01-16 13:00:00,71,44.067136150234745,Sat
casual,2021-01-16 14:00:00,84,33.02361111111111,Sat
casual,2021-01-16 15:00:00,91,26.703479853479852,Sat
casual,2021-01-16 16:00:00,74,14.934009009009008,Sat
casual,2021-01-16 17:00:00,68,54.71911764705882,Sat
casual,2021-01-16 18:00:00,53,30.994025157232702,Sat
casual,2021-01-16 19:00:00,45,17.347037037037037,Sat
casual,2021-01-16 20:00:00,28,58.218452380952385,Sat
casual,2021-01-16 21:00:00,28,24.201785714285716,Sat
casual,2021-01-16 22:00:00,36,16.773611111111112,Sat
casual,2021-01-16 23:00:00,31,20.588172043010754,Sat
casual,2021-01-17 00:00:00,27,17.060493827160492,Sun
casual,2021-01-17 01:00:00,10,12.401666666666667,Sun
casual,2021-01-17 02:00:00,11,28.868181818181817,Sun
casual,2021-01-17 03:00:00,3,11.5,Sun
casual,2021-01-17 04:00:00,6,13.852777777777778,Sun
casual,2021-01-17 05:00:00,7,11.657142857142857,Sun
casual,2021-01-17 06:00:00,4,18.4375,Sun
casual,2021-01-17 07:00:00,6,24.322222222222223,Sun
casual,2021-01-17 08:00:00,9,6.101851851851852,Sun
casual,2021-01-17 09:00:00,14,18.896428571428572,Sun
casual,2021-01-17 10:00:00,23,18.11376811594203,Sun
casual,2021-01-17 11:00:00,55,21.564242424242423,Sun
casual,2021-01-17 12:00:00,58,19.605459770114944,Sun
casual,2021-01-17 13:00:00,52,16.327884615384615,Sun
casual,2021-01-17 14:00:00,40,20.589166666666667,Sun
casual,2021-01-17 15:00:00,60,47.5125,Sun
casual,2021-01-17 16:00:00,38,20.91359649122807,Sun
casual,2021-01-17 17:00:00,50,22.088,Sun
casual,2021-01-17 18:00:00,35,19.126666666666665,Sun
casual,2021-01-17 19:00:00,24,19.520833333333332,Sun
casual,2021-01-17 20:00:00,22,11.565151515151515,Sun
casual,2021-01-17 21:00:00,28,16.644642857142856,Sun
casual,2021-01-17 22:00:00,20,22.835833333333333,Sun
casual,2021-01-17 23:00:00,15,12.324444444444444,Sun
casual,2021-01-18 00:00:00,5,12.59,Mon
casual,2021-01-18 01:00:00,2,5.866666666666667,Mon
casual,2021-01-18 02:00:00,2,8.116666666666667,Mon
casual,2021-01-18 03:00:00,4,6.654166666666667,Mon
casual,2021-01-18 04:00:00,2,10.891666666666666,Mon
casual,2021-01-18 05:00:00,2,8.741666666666667,Mon
casual,2021-01-18 06:00:00,5,11.853333333333333,Mon
casual,2021-01-18 07:00:00,19,59.77807017543859,Mon
casual,2021-01-18 08:00:00,21,12.453174603174602,Mon
casual,2021-01-18 09:00:00,35,33.41095238095238,Mon
casual,2021-01-18 10:00:00,43,29.505426356589147,Mon
casual,2021-01-18 11:00:00,37,19.152702702702705,Mon
casual,2021-01-18 12:00:00,56,28.563095238095237,Mon
casual,2021-01-18 13:00:00,72,23.268287037037037,Mon
casual,2021-01-18 14:00:00,53,49.75283018867924,Mon
casual,2021-01-18 15:00:00,55,20.10969696969697,Mon
casual,2021-01-18 16:00:00,64,15.75703125,Mon
casual,2021-01-18 17:00:00,38,24.296929824561403,Mon
casual,2021-01-18 18:00:00,30,11.921666666666667,Mon
casual,2021-01-18 19:00:00,23,17.492753623188406,Mon
casual,2021-01-18 20:00:00,17,11.262745098039217,Mon
casual,2021-01-18 21:00:00,15,18.496666666666666,Mon
casual,2021-01-18 22:00:00,13,15.617948717948718,Mon
casual,2021-01-18 23:00:00,8,9.975,Mon
casual,2021-01-19 00:00:00,13,12.942307692307692,Tue
casual,2021-01-19 01:00:00,2,43.75833333333333,Tue
casual,2021-01-19 02:00:00,1,9.433333333333334,Tue
casual,2021-01-19 05:00:00,2,6.616666666666667,Tue
casual,2021-01-19 06:00:00,9,8.838888888888889,Tue
casual,2021-01-19 07:00:00,26,15.08974358974359,Tue
casual,2021-01-19 08:00:00,19,16.88421052631579,Tue
casual,2021-01-19 09:00:00,21,15.653174603174604,Tue
casual,2021-01-19 10:00:00,25,17.608666666666668,Tue
casual,2021-01-19 11:00:00,17,19.094117647058823,Tue
casual,2021-01-19 12:00:00,32,20.204166666666666,Tue
casual,2021-01-19 13:00:00,17,15.041176470588235,Tue
casual,2021-01-19 14:00:00,28,14.797619047619047,Tue
casual,2021-01-19 15:00:00,25,13.12,Tue
casual,2021-01-19 16:00:00,42,12.86984126984127,Tue
casual,2021-01-19 17:00:00,36,13.36111111111111,Tue
casual,2021-01-19 18:00:00,19,14.221929824561403,Tue
casual,2021-01-19 19:00:00,16,17.709375,Tue
casual,2021-01-19 20:00:00,14,13.626190476190477,Tue
casual,2021-01-19 21:00:00,6,17.572222222222223,Tue
casual,2021-01-19 22:00:00,6,12.583333333333334,Tue
casual,2021-01-19 23:00:00,2,7.325,Tue
casual,2021-01-20 00:00:00,5,882.04,Wed
casual,2021-01-20 02:00:00,3,9.394444444444444,Wed
casual,2021-01-20 04:00:00,1,1.6,Wed
casual,2021-01-20 05:00:00,2,21.625,Wed
casual,2021-01-20 06:00:00,7,9.302380952380952,Wed
casual,2021-01-20 07:00:00,10,10.066666666666666,Wed
casual,2021-01-20 08:00:00,12,110.48333333333333,Wed
casual,2021-01-20 09:00:00,13,13.319230769230769,Wed
casual,2021-01-20 10:00:00,18,11.923148148148147,Wed
casual,2021-01-20 11:00:00,17,12.452941176470588,Wed
casual,2021-01-20 12:00:00,17,16.244117647058825,Wed
casual,2021-01-20 13:00:00,19,12.463157894736842,Wed
casual,2021-01-20 14:00:00,30,17.906111111111112,Wed
casual,2021-01-20 15:00:00,31,19.855913978494623,Wed
casual,2021-01-20 16:00:00,44,14.465530303030302,Wed
casual,2021-01-20 17:00:00,53,13.627044025157232,Wed
casual,2021-01-20 18:00:00,22,14.242424242424242,Wed
casual,2021-01-20 19:00:00,26,225.82628205128205,Wed
casual,2021-01-20 20:00:00,12,18.8,Wed
casual,2021-01-20 21:00:00,15,8.535555555555556,Wed
casual,2021-01-20 22:00:00,9,11.872222222222222,Wed
casual,2021-01-20 23:00:00,9,10.83148148148148,Wed
casual,2021-01-21 00:00:00,3,171.14444444444445,Thu
casual,2021-01-21 01:00:00,2,293.44166666666666,Thu
casual,2021-01-21 02:00:00,4,15.358333333333333,Thu
casual,2021-01-21 03:00:00,3,8.755555555555555,Thu
casual,2021-01-21 04:00:00,4,17.725,Thu
casual,2021-01-21 05:00:00,5,16.74,Thu
casual,2021-01-21 06:00:00,9,7.511111111111111,Thu
casual,2021-01-21 07:00:00,16,12.332291666666666,Thu
casual,2021-01-21 08:00:00,28,12.894642857142857,Thu
casual,2021-01-21 09:00:00,25,17.782666666666668,Thu
casual,2021-01-21 10:00:00,38,18.219736842105263,Thu
casual,2021-01-21 11:00:00,41,21.474390243902437,Thu
casual,2021-01-21 12:00:00,54,21.32037037037037,Thu
casual,2021-01-21 13:00:00,37,20.662612612612612,Thu
casual,2021-01-21 14:00:00,59,19.67175141242938,Thu
casual,2021-01-21 15:00:00,50,18.869666666666667,Thu
casual,2021-01-21 16:00:00,92,21.293115942028987,Thu
casual,2021-01-21 17:00:00,63,16.77037037037037,Thu
casual,2021-01-21 18:00:00,48,50.77013888888889,Thu
casual,2021-01-21 19:00:00,40,39.372083333333336,Thu
casual,2021-01-21 20:00:00,22,13.209090909090909,Thu
casual,2021-01-21 21:00:00,15,25.22,Thu
casual,2021-01-21 22:00:00,18,17.680555555555554,Thu
casual,2021-01-21 23:00:00,9,19.581481481481482,Thu
casual,2021-01-22 00:00:00,6,10.369444444444444,Fri
casual,2021-01-22 01:00:00,3,12.327777777777778,Fri
casual,2021-01-22 02:00:00,4,8.05,Fri
casual,2021-01-22 03:00:00,1,4.7,Fri
casual,2021-01-22 04:00:00,4,14.158333333333333,Fri
casual,2021-01-22 05:00:00,3,15.394444444444444,Fri
casual,2021-01-22 06:00:00,11,24.98181818181818,Fri
casual,2021-01-22 07:00:00,10,11.606666666666666,Fri
casual,2021-01-22 08:00:00,19,10.654385964912281,Fri
casual,2021-01-22 09:00:00,23,11.418115942028985,Fri
casual,2021-01-22 10:00:00,19,10.976315789473684,Fri
casual,2021-01-22 11:00:00,21,18.643650793650796,Fri
casual,2021-01-22 12:00:00,28,15.9125,Fri
casual,2021-01-22 13:00:00,42,53.96111111111111,Fri
casual,2021-01-22 14:00:00,39,14.272222222222222,Fri
casual,2021-01-22 15:00:00,48,17.505902777777777,Fri
casual,2021-01-22 16:00:00,50,20.387,Fri
casual,2021-01-22 17:00:00,43,49.446124031007756,Fri
casual,2021-01-22 18:00:00,34,40.11323529411765,Fri
casual,2021-01-22 19:00:00,26,15.396153846153846,Fri
casual,2021-01-22 20:00:00,19,14.442982456140351,Fri
casual,2021-01-22 21:00:00,14,25.833333333333332,Fri
casual,2021-01-22 22:00:00,13,11.512820512820513,Fri
casual,2021-01-22 23:00:00,15,17.766666666666666,Fri
casual,2021-01-23 00:00:00,2,10.4,Sat
casual,2021-01-23 01:00:00,5,15.166666666666666,Sat
casual,2021-01-23 02:00:00,4,6.145833333333333,Sat
casual,2021-01-23 03:00:00,2,9.3,Sat
casual,2021-01-23 04:00:00,2,8.958333333333334,Sat
casual,2021-01-23 05:00:00,1,14.716666666666667,Sat
casual,2021-01-23 06:00:00,7,27.86904761904762,Sat
casual,2021-01-23 07:00:00,11,15.516666666666667,Sat
casual,2021-01-23 08:00:00,21,7.325396825396825,Sat
casual,2021-01-23 09:00:00,22,16.943939393939395,Sat
casual,2021-01-23 10:00:00,32,22.6546875,Sat
casual,2021-01-23 11:00:00,75,25.61,Sat
casual,2021-01-23 12:00:00,77,22.265151515151516,Sat
casual,2021-01-23 13:00:00,106,22.60298742138365,Sat
casual,2021-01-23 14:00:00,92,19.780072463768114,Sat
casual,2021-01-23 15:00:00,85,20.38921568627451,Sat
casual,2021-01-23 16:00:00,83,21.06566265060241,Sat
casual,2021-01-23 17:00:00,51,16.93202614379085,Sat
casual,2021-01-23 18:00:00,32,17.354166666666668,Sat
casual,2021-01-23 19:00:00,29,22.375862068965517,Sat
casual,2021-01-23 20:00:00,20,10.1625,Sat
casual,2021-01-23 21:00:00,15,14.085555555555556,Sat
casual,2021-01-23 22:00:00,20,12.575,Sat
casual,2021-01-23 23:00:00,14,13.782142857142857,Sat
casual,2021-01-24 00:00:00,32,68.17708333333333,Sun
casual,2021-01-24 01:00:00,7,13.788095238095238,Sun
casual,2021-01-24 02:00:00,9,11.27037037037037,Sun
casual,2021-01-24 03:00:00,3,11.011111111111111,Sun
casual,2021-01-24 04:00:00,4,31.883333333333333,Sun
casual,2021-01-24 05:00:00,2,10.458333333333334,Sun
casual,2021-01-24 06:00:00,4,11.799999999999999,Sun
casual,2021-01-24 07:00:00,7,14.323809523809523,Sun
casual,2021-01-24 08:00:00,15,20.45888888888889,Sun
casual,2021-01-24 09:00:00,14,14.386904761904761,Sun
casual,2021-01-24 10:00:00,37,21.462162162162162,Sun
casual,2021-01-24 11:00:00,44,24.55037878787879,Sun
casual,2021-01-24 12:00:00,67,84.13034825870646,Sun
casual,2021-01-24 13:00:00,82,24.672357723577235,Sun
casual,2021-01-24 14:00:00,109,44.62614678899082,Sun
casual,2021-01-24 15:00:00,59,22.909322033898306,Sun
casual,2021-01-24 16:00:00,34,19.330882352941178,Sun
casual,2021-01-24 17:00:00,46,21.219927536231886,Sun
casual,2021-01-24 18:00:00,42,15.403968253968253,Sun
casual,2021-01-24 19:00:00,24,11.995138888888889,Sun
casual,2021-01-24 20:00:00,25,21.184,Sun
casual,2021-01-24 21:00:00,23,12.228985507246376,Sun
casual,2021-01-24 22:00:00,20,12.31,Sun
casual,2021-01-24 23:00:00,4,22.070833333333333,Sun
casual,2021-01-25 00:00:00,4,6.641666666666667,Mon
casual,2021-01-25 01:00:00,5,10.133333333333333,Mon
casual,2021-01-25 03:00:00,1,10.166666666666666,Mon
casual,2021-01-25 04:00:00,4,16.23333333333333,Mon
casual,2021-01-25 05:00:00,3,11.133333333333333,Mon
casual,2021-01-25 06:00:00,12,12.418055555555556,Mon
casual,2021-01-25 07:00:00,16,11.102083333333333,Mon
casual,2021-01-25 08:00:00,32,20.821354166666666,Mon
casual,2021-01-25 09:00:00,26,15.078846153846154,Mon
casual,2021-01-25 10:00:00,24,12.249305555555555,Mon
casual,2021-01-25 11:00:00,29,15.532758620689656,Mon
casual,2021-01-25 12:00:00,32,15.471354166666666,Mon
casual,2021-01-25 13:00:00,36,29.428703703703704,Mon
casual,2021-01-25 14:00:00,26,20.158333333333335,Mon
casual,2021-01-25 15:00:00,32,13.815104166666666,Mon
casual,2021-01-25 16:00:00,40,21.6725,Mon
casual,2021-01-25 17:00:00,41,15.917886178861789,Mon
casual,2021-01-25 18:00:00,15,11.48,Mon
casual,2021-01-25 19:00:00,8,17.93125,Mon
casual,2021-01-25 20:00:00,6,11.7,Mon
casual,2021-01-25 21:00:00,6,12.108333333333333,Mon
casual,2021-01-25 22:00:00,4,9.0625,Mon
casual,2021-01-25 23:00:00,1,6.366666666666666,Mon
casual,2021-01-26 00:00:00,2,25.833333333333336,Tue
casual,2021-01-26 01:00:00,1,13.683333333333334,Tue
casual,2021-01-26 04:00:00,4,11.679166666666667,Tue
casual,2021-01-26 05:00:00,3,11.794444444444444,Tue
casual,2021-01-26 06:00:00,5,13.89,Tue
casual,2021-01-26 07:00:00,11,35.160606060606064,Tue
casual,2021-01-26 08:00:00,4,67.3,Tue
casual,2021-01-26 09:00:00,7,10.959523809523809,Tue
casual,2021-01-26 10:00:00,1,5.033333333333333,Tue
casual,2021-01-26 11:00:00,10,17.181666666666665,Tue
casual,2021-01-26 12:00:00,8,16.7125,Tue
casual,2021-01-26 13:00:00,2,12.825,Tue
casual,2021-01-26 14:00:00,10,9.516666666666667,Tue
casual,2021-01-26 15:00:00,7,11.652380952380952,Tue
casual,2021-01-26 16:00:00,14,12.336904761904762,Tue
casual,2021-01-26 17:00:00,5,22.656666666666666,Tue
casual,2021-01-26 18:00:00,17,12.540196078431372,Tue
casual,2021-01-26 19:00:00,10,14.98,Tue
casual,2021-01-26 20:00:00,10,14.445,Tue
casual,2021-01-26 21:00:00,6,44.575,Tue
casual,2021-01-26 22:00:00,5,19.246666666666666,Tue
casual,2021-01-26 23:00:00,5,9.35,Tue
casual,2021-01-27 00:00:00,1,15.533333333333333,Wed
casual,2021-01-27 02:00:00,1,7.783333333333333,Wed
casual,2021-01-27 03:00:00,1,9.466666666666667,Wed
casual,2021-01-27 04:00:00,3,13.033333333333333,Wed
casual,2021-01-27 05:00:00,3,12.733333333333333,Wed
casual,2021-01-27 06:00:00,5,11.983333333333334,Wed
casual,2021-01-27 07:00:00,9,25.962962962962965,Wed
casual,2021-01-27 08:00:00,16,14.266666666666666,Wed
casual,2021-01-27 09:00:00,14,27.41190476190476,Wed
casual,2021-01-27 10:00:00,10,9.363333333333333,Wed
casual,2021-01-27 11:00:00,5,40.71333333333333,Wed
casual,2021-01-27 12:00:00,16,17.530208333333334,Wed
casual,2021-01-27 13:00:00,9,14.237037037037037,Wed
casual,2021-01-27 14:00:00,12,26.208333333333332,Wed
casual,2021-01-27 15:00:00,19,17.95,Wed
casual,2021-01-27 16:00:00,21,13.760317460317461,Wed
casual,2021-01-27 17:00:00,31,17.406989247311827,Wed
casual,2021-01-27 18:00:00,24,14.552083333333334,Wed
casual,2021-01-27 19:00:00,14,14.916666666666666,Wed
casual,2021-01-27 20:00:00,9,11.394444444444444,Wed
casual,2021-01-27 21:00:00,7,21.640476190476193,Wed
casual,2021-01-27 22:00:00,12,3.8305555555555557,Wed
casual,2021-01-27 23:00:00,4,2.2083333333333335,Wed
casual,2021-01-28 00:00:00,5,8.1033333333333335,Thu
casual,2021-01-28 01:00:00,3,13,Thu
casual,2021-01-28 02:00:00,2,8.566666666666666,Thu
casual,2021-01-28 03:00:00,1,14.583333333333334,Thu
casual,2021-01-28 04:00:00,3,21.983333333333334,Thu
casual,2021-01-28 05:00:00,1,22.033333333333335,Thu
casual,2021-01-28 06:00:00,7,6.983333333333333,Thu
casual,2021-01-28 07:00:00,11,12.062121212121212,Thu
casual,2021-01-28 08:00:00,13,15.342307692307692,Thu
casual,2021-01-28 09:00:00,15,15.08,Thu
casual,2021-01-28 10:00:00,16,15.405208333333333,Thu
casual,2021-01-28 11:00:00,21,25.565873015873017,Thu
casual,2021-01-28 12:00:00,22,25.413636363636364,Thu
casual,2021-01-28 13:00:00,16,23.003125,Thu
casual,2021-01-28 14:00:00,22,19.979545454545455,Thu
casual,2021-01-28 15:00:00,47,36.94326241134752,Thu
casual,2021-01-28 16:00:00,21,11.535714285714286,Thu
casual,2021-01-28 17:00:00,30,60.82222222222222,Thu
casual,2021-01-28 18:00:00,34,15.7,Thu
casual,2021-01-28 19:00:00,15,10.612222222222222,Thu
casual,2021-01-28 20:00:00,14,16.335714285714285,Thu
casual,2021-01-28 21:00:00,6,31.680555555555557,Thu
casual,2021-01-28 22:00:00,12,14.573611111111111,Thu
casual,2021-01-28 23:00:00,5,23.37,Thu
casual,2021-01-29 00:00:00,4,18.258333333333333,Fri
casual,2021-01-29 01:00:00,3,4.833333333333333,Fri
casual,2021-01-29 03:00:00,1,7.433333333333334,Fri
casual,2021-01-29 04:00:00,2,9.183333333333334,Fri
casual,2021-01-29 05:00:00,2,16.133333333333333,Fri
casual,2021-01-29 06:00:00,7,5.066666666666666,Fri
casual,2021-01-29 07:00:00,10,10.135,Fri
casual,2021-01-29 08:00:00,15,13.19,Fri
casual,2021-01-29 09:00:00,16,17.030208333333334,Fri
casual,2021-01-29 10:00:00,26,32.26346153846154,Fri
casual,2021-01-29 11:00:00,27,27.82716049382716,Fri
casual,2021-01-29 12:00:00,40,25.3275,Fri
casual,2021-01-29 13:00:00,25,17.362,Fri
casual,2021-01-29 14:00:00,33,19.270707070707072,Fri
casual,2021-01-29 15:00:00,58,25.54425287356322,Fri
casual,2021-01-29 16:00:00,62,15.14731182795699,Fri
casual,2021-01-29 17:00:00,55,15.329090909090908,Fri
casual,2021-01-29 18:00:00,59,15.32316384180791,Fri
casual,2021-01-29 19:00:00,46,10.631521739130434,Fri
casual,2021-01-29 20:00:00,21,17.51904761904762,Fri
casual,2021-01-29 21:00:00,11,10.027272727272727,Fri
casual,2021-01-29 22:00:00,14,13.219047619047618,Fri
casual,2021-01-29 23:00:00,24,15.250694444444445,Fri
casual,2021-01-30 00:00:00,11,16.28939393939394,Sat
casual,2021-01-30 01:00:00,4,17.045833333333334,Sat
casual,2021-01-30 02:00:00,3,14.972222222222223,Sat
casual,2021-01-30 03:00:00,5,86.70666666666666,Sat
casual,2021-01-30 04:00:00,3,10.45,Sat
casual,2021-01-30 05:00:00,4,9.15,Sat
casual,2021-01-30 06:00:00,5,8.18,Sat
casual,2021-01-30 07:00:00,11,19.727272727272727,Sat
casual,2021-01-30 08:00:00,19,14.007894736842106,Sat
casual,2021-01-30 09:00:00,22,15.490909090909092,Sat
casual,2021-01-30 10:00:00,43,18.624031007751938,Sat
casual,2021-01-30 11:00:00,44,24.798863636363635,Sat
casual,2021-01-30 12:00:00,44,17.62840909090909,Sat
casual,2021-01-30 13:00:00,56,19.951785714285712,Sat
casual,2021-01-30 14:00:00,49,19.829591836734693,Sat
casual,2021-01-30 15:00:00,29,12.570114942528736,Sat
casual,2021-01-30 16:00:00,11,13.936363636363637,Sat
casual,2021-01-30 17:00:00,4,10.1375,Sat
casual,2021-01-30 18:00:00,6,10.341666666666665,Sat
casual,2021-01-30 19:00:00,7,29.330952380952382,Sat
casual,2021-01-30 21:00:00,5,26.526666666666667,Sat
casual,2021-01-30 22:00:00,5,31.130000000000003,Sat
casual,2021-01-30 23:00:00,3,21.733333333333334,Sat
casual,2021-01-31 00:00:00,3,16.355555555555554,Sun
casual,2021-01-31 02:00:00,3,9.944444444444445,Sun
casual,2021-01-31 03:00:00,1,20.366666666666667,Sun
casual,2021-01-31 04:00:00,1,3.933333333333333,Sun
casual,2021-01-31 05:00:00,3,22.511111111111113,Sun
casual,2021-01-31 06:00:00,4,17.558333333333334,Sun
casual,2021-01-31 07:00:00,5,34.25666666666667,Sun
casual,2021-01-31 08:00:00,2,8.591666666666667,Sun
casual,2021-01-31 09:00:00,5,15.436666666666667,Sun
casual,2021-01-31 11:00:00,6,28.224999999999998,Sun
casual,2021-01-31 12:00:00,9,31.022222222222222,Sun
casual,2021-01-31 13:00:00,3,19.094444444444445,Sun
casual,2021-01-31 14:00:00,15,120.63555555555556,Sun
casual,2021-01-31 15:00:00,6,41.58611111111111,Sun
casual,2021-01-31 16:00:00,2,29.533333333333335,Sun
casual,2021-01-31 17:00:00,7,43.33571428571429,Sun
casual,2021-01-31 18:00:00,6,200.84166666666667,Sun
casual,2021-01-31 19:00:00,5,15.67,Sun
casual,2021-01-31 20:00:00,4,24.929166666666667,Sun
casual,2021-01-31 21:00:00,9,13.794444444444444,Sun
casual,2021-01-31 22:00:00,9,21.17222222222222,Sun
casual,2021-01-31 23:00:00,1,12.916666666666666,Sun
casual,2021-02-01 01:00:00,1,40.68333333333333,Mon
casual,2021-02-01 03:00:00,2,36.00833333333333,Mon
casual,2021-02-01 04:00:00,1,19.416666666666668,Mon
casual,2021-02-01 05:00:00,8,45.84375,Mon
casual,2021-02-01 06:00:00,1,6.1,Mon
casual,2021-02-01 07:00:00,10,194.32833333333332,Mon
casual,2021-02-01 08:00:00,8,34.4125,Mon
casual,2021-02-01 09:00:00,6,20.505555555555556,Mon
casual,2021-02-01 10:00:00,9,20.116666666666667,Mon
casual,2021-02-01 11:00:00,14,26.008333333333333,Mon
casual,2021-02-01 12:00:00,11,22.406060606060606,Mon
casual,2021-02-01 13:00:00,16,19.428125,Mon
casual,2021-02-01 14:00:00,19,14.178070175438597,Mon
casual,2021-02-01 15:00:00,23,25.38478260869565,Mon
casual,2021-02-01 16:00:00,33,18.888383838383838,Mon
